Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition
54496,45,Male,30,Healthcare,8544,Good,Medium,Low,1,No,49,Associate Degree,Single,2,Senior,Large,65,No,No,No,Poor,Medium
39611,46,Male,16,Finance,8043,Good,Very High,Average,2,No,72,Associate Degree,Single,4,Entry,Small,79,No,No,Yes,Excellent,Low
27047,32,Female,11,Technology,7692,Good,High,Average,2,No,41,Associate Degree,Married,0,Mid,Small,43,No,No,No,Good,Low
32892,59,Female,10,Finance,6903,Good,High,Below Average,0,No,64,High School,Married,2,Mid,Medium,72,No,No,No,Poor,Low
51266,31,Female,21,Education,3458,Poor,Low,Average,0,No,46,Bachelor’s Degree,Single,0,Entry,Medium,39,No,No,Yes,Good,High
61505,48,Female,32,Healthcare,5888,Poor,Medium,Low,2,Yes,50,Master’s Degree,Single,5,Entry,Medium,44,No,No,No,Good,Medium
60934,22,Female,5,Finance,7760,Fair,Low,Below Average,2,No,53,High School,Married,0,Entry,Medium,59,No,No,No,Fair,Medium
4718,39,Male,1,Media,6851,Poor,Very High,Average,3,Yes,99,Master’s Degree,Single,1,Mid,Medium,14,No,No,No,Excellent,Low
7586,23,Female,13,Finance,10034,Excellent,High,High,0,No,50,Master’s Degree,Single,0,Senior,Medium,55,No,No,Yes,Fair,Low
66080,37,Female,4,Healthcare,8242,Good,High,Average,0,Yes,82,Master’s Degree,Married,3,Mid,Small,80,Yes,No,No,Poor,Medium
41579,45,Male,35,Media,5988,Good,High,High,0,No,53,High School,Married,0,Senior,Large,111,No,No,No,Poor,Medium
21979,21,Male,7,Media,5719,Excellent,Very High,Low,1,No,13,Master’s Degree,Married,5,Entry,Medium,69,No,No,No,Poor,High
14991,32,Female,19,Media,6232,Good,High,Average,4,No,40,High School,Married,3,Mid,Small,22,No,No,No,Good,High
33095,45,Male,26,Media,5797,Poor,Very High,Average,0,Yes,81,High School,Divorced,1,Entry,Small,37,No,No,Yes,Excellent,Medium
12626,24,Female,6,Media,6139,Good,Low,Low,0,No,20,Bachelor’s Degree,Single,2,Senior,Small,21,No,Yes,No,Good,High
72681,36,Female,8,Education,5016,Poor,Low,Below Average,2,Yes,86,Master’s Degree,Married,0,Senior,Large,68,No,No,No,Poor,High
28230,40,Male,14,Technology,10066,Poor,High,High,0,No,16,PhD,Married,2,Mid,Small,32,No,No,No,Good,Low
40112,41,Female,12,Healthcare,7980,Excellent,Medium,High,0,No,78,Bachelor’s Degree,Married,1,Senior,Medium,70,No,No,No,Good,Medium
60461,41,Male,15,Media,5867,Fair,High,High,1,No,69,Associate Degree,Married,3,Entry,Small,24,No,No,No,Good,Medium
443,21,Male,11,Education,6449,Excellent,High,Average,2,No,54,High School,Divorced,0,Senior,Large,37,No,No,No,Good,Low
53768,22,Female,11,Healthcare,7462,Good,High,Average,0,Yes,58,Bachelor’s Degree,Divorced,4,Entry,Medium,61,Yes,No,No,Fair,High
57950,27,Male,13,Education,2694,Good,Very High,Average,0,Yes,76,Bachelor’s Degree,Divorced,0,Mid,Large,88,No,No,No,Poor,Medium
11454,40,Male,29,Education,3155,Good,Medium,Below Average,0,No,16,Master’s Degree,Single,1,Mid,Small,89,No,No,No,Good,Low
4319,48,Female,13,Education,5236,Excellent,Medium,Below Average,2,No,89,High School,Divorced,0,Entry,Small,67,No,No,No,Good,Medium
57879,23,Male,12,Finance,5919,Good,High,Average,1,No,8,High School,Married,2,Senior,Large,28,No,No,No,Good,Low
44743,29,Male,4,Technology,10655,Fair,Very High,High,3,No,5,Associate Degree,Married,0,Entry,Large,25,No,No,No,Poor,High
64913,48,Female,23,Technology,7918,Good,Low,High,0,No,78,Bachelor’s Degree,Single,1,Entry,Small,98,No,No,Yes,Good,High
16640,26,Male,12,Education,3823,Good,High,Below Average,3,No,99,High School,Married,3,Entry,Small,57,Yes,No,No,Poor,Medium
5011,52,Male,16,Education,5544,Good,Medium,Below Average,0,No,18,High School,Married,3,Mid,Large,26,No,No,No,Excellent,Medium
38163,40,Female,29,Finance,11735,Fair,High,Average,3,No,87,Associate Degree,Divorced,3,Entry,Small,56,No,No,No,Fair,Medium
20440,19,Female,9,Education,6641,Good,High,Average,1,Yes,71,Associate Degree,Married,4,Mid,Small,30,No,No,No,Excellent,Low
11590,49,Female,29,Media,6778,Excellent,Medium,Below Average,2,No,57,Bachelor’s Degree,Married,0,Senior,Small,41,Yes,No,Yes,Poor,Low
67569,23,Female,3,Technology,11234,Fair,Medium,Below Average,1,No,93,Master’s Degree,Single,0,Entry,Large,50,No,No,Yes,Poor,Low
23965,33,Male,9,Finance,8817,Excellent,Very High,Average,0,No,71,Master’s Degree,Married,0,Senior,Medium,29,No,No,No,Good,Very High
19086,49,Male,27,Education,4278,Fair,High,Average,2,No,1,Master’s Degree,Single,3,Entry,Large,92,No,No,No,Good,High
24838,32,Male,22,Technology,9699,Fair,High,Average,2,Yes,33,Associate Degree,Married,1,Mid,Large,37,No,No,No,Poor,Low
66821,30,Female,15,Media,5677,Excellent,Very High,Average,1,No,23,High School,Married,0,Senior,Medium,16,No,No,No,Good,Medium
45798,55,Male,16,Media,6090,Good,Very High,Average,0,Yes,55,Bachelor’s Degree,Divorced,0,Mid,Small,55,No,No,No,Poor,Low
1130,46,Male,25,Technology,9179,Good,High,Average,1,No,94,Bachelor’s Degree,Divorced,2,Mid,Medium,75,No,No,No,Poor,High
4258,42,Male,19,Healthcare,9994,Fair,Very High,Average,3,No,82,Bachelor’s Degree,Married,6,Mid,Medium,40,Yes,No,No,Good,Medium
23139,42,Male,29,Healthcare,7083,Poor,High,Below Average,2,Yes,28,Master’s Degree,Married,4,Mid,Medium,58,No,No,No,Fair,Low
6463,59,Male,42,Education,4477,Good,Very High,Average,0,No,9,Master’s Degree,Married,4,Entry,Large,100,No,No,Yes,Good,Medium
56279,38,Female,24,Healthcare,9125,Fair,Very High,Average,3,No,37,Bachelor’s Degree,Divorced,1,Entry,Small,72,No,No,No,Fair,Medium
10456,20,Female,4,Finance,11448,Good,Medium,Below Average,0,No,88,Associate Degree,Married,0,Senior,Medium,45,No,No,Yes,Good,Low
836,54,Male,6,Education,4927,Poor,High,Below Average,0,Yes,66,Bachelor’s Degree,Single,1,Entry,Large,64,Yes,No,Yes,Fair,Medium
19694,52,Female,16,Technology,6693,Good,Medium,Average,0,Yes,45,Bachelor’s Degree,Married,1,Mid,Medium,73,Yes,No,No,Good,Low
66016,38,Female,27,Healthcare,6049,Good,High,High,2,No,24,High School,Single,0,Mid,Medium,92,No,No,Yes,Good,Low
27093,42,Female,20,Technology,10638,Excellent,High,Average,1,No,92,High School,Married,0,Entry,Small,86,No,No,No,Good,Medium
13999,19,Male,6,Healthcare,7838,Fair,High,High,1,Yes,20,Master’s Degree,Single,4,Entry,Large,53,No,No,No,Good,High
16673,22,Female,2,Technology,7165,Fair,Low,Average,0,Yes,34,Associate Degree,Single,2,Mid,Small,68,No,No,No,Good,High
64359,24,Female,7,Technology,10273,Excellent,Very High,High,0,No,30,High School,Married,0,Entry,Medium,76,Yes,No,No,Fair,High
72607,44,Female,10,Technology,9075,Good,High,Average,1,No,78,Master’s Degree,Married,3,Mid,Small,52,No,No,No,Good,Low
38507,55,Female,1,Technology,8253,Excellent,Very High,Average,0,No,90,Bachelor’s Degree,Married,0,Entry,Small,5,No,No,No,Good,Very High
31315,57,Male,30,Education,4299,Good,Very High,Average,0,No,28,Master’s Degree,Divorced,0,Entry,Small,35,No,No,Yes,Good,High
15980,20,Female,11,Finance,7214,Good,High,High,3,No,70,Associate Degree,Single,0,Mid,Medium,27,No,No,No,Good,Low
56463,49,Male,32,Finance,9954,Fair,High,Average,2,No,85,Associate Degree,Single,1,Mid,Large,43,No,No,No,Good,Low
66216,45,Male,11,Healthcare,10340,Good,Very High,Below Average,0,Yes,89,High School,Married,3,Entry,Large,56,No,No,No,Poor,Low
3256,31,Female,15,Education,3639,Good,Very High,Average,1,No,97,High School,Married,2,Mid,Medium,29,No,No,No,Good,Medium
63286,33,Male,16,Media,6016,Good,High,Average,3,No,57,Bachelor’s Degree,Single,2,Entry,Large,24,No,No,No,Poor,Medium
14085,34,Male,8,Technology,9332,Good,Low,Average,2,No,38,PhD,Single,4,Entry,Medium,77,No,No,Yes,Good,Low
70339,36,Female,12,Technology,7932,Good,High,Average,1,No,70,Associate Degree,Married,4,Senior,Medium,14,No,No,No,Excellent,Low
40524,28,Male,15,Technology,8349,Good,High,Below Average,0,No,87,Master’s Degree,Divorced,5,Mid,Large,94,No,No,No,Fair,Low
18987,58,Female,18,Technology,7704,Good,Low,Average,2,No,13,Bachelor’s Degree,Married,1,Mid,Medium,66,No,No,No,Good,High
7737,46,Female,19,Education,5420,Good,High,Below Average,0,No,1,Associate Degree,Married,2,Entry,Small,87,No,No,No,Good,Low
21225,49,Male,39,Education,6021,Good,High,High,0,No,84,High School,Single,2,Mid,Medium,44,No,No,Yes,Fair,High
18928,54,Female,4,Finance,10934,Good,High,Average,1,No,8,Bachelor’s Degree,Divorced,1,Mid,Medium,68,No,No,Yes,Fair,High
55476,38,Male,18,Education,3804,Good,High,Average,0,No,76,High School,Divorced,3,Mid,Large,82,No,No,No,Good,High
43241,18,Male,4,Media,6583,Fair,High,Average,2,No,66,Master’s Degree,Married,0,Entry,Small,70,Yes,No,No,Good,Low
39279,31,Female,5,Finance,6055,Poor,High,Average,0,Yes,91,Associate Degree,Married,0,Entry,Large,29,No,No,No,Poor,Medium
45019,35,Male,3,Technology,10382,Good,Medium,Average,0,No,70,Associate Degree,Married,1,Mid,Small,55,No,No,Yes,Good,High
64244,50,Female,5,Healthcare,8149,Good,Medium,Average,0,No,54,Bachelor’s Degree,Single,3,Mid,Medium,19,No,No,No,Good,Medium
4434,44,Female,22,Media,6557,Excellent,High,Average,0,No,36,High School,Married,4,Mid,Small,59,No,No,Yes,Excellent,Low
39154,46,Male,30,Healthcare,8845,Poor,High,Average,3,No,46,PhD,Single,4,Entry,Small,104,Yes,No,No,Poor,Very High
50335,57,Female,49,Education,5236,Fair,Very High,Average,0,No,88,Associate Degree,Single,2,Senior,Large,123,No,No,No,Poor,Low
74341,20,Male,11,Healthcare,6606,Good,High,Below Average,0,Yes,59,Associate Degree,Married,0,Mid,Medium,47,Yes,No,No,Poor,Medium
68399,33,Male,8,Education,4315,Excellent,High,Below Average,1,No,61,Bachelor’s Degree,Married,3,Senior,Medium,16,No,No,No,Good,Low
8545,42,Male,21,Technology,8894,Fair,High,High,2,No,97,Bachelor’s Degree,Single,1,Senior,Medium,26,No,Yes,No,Good,Low
23173,46,Male,9,Healthcare,7929,Good,High,High,0,No,97,Bachelor’s Degree,Married,3,Mid,Medium,53,No,No,Yes,Poor,Low
22864,41,Female,4,Healthcare,8183,Excellent,Very High,Below Average,0,No,28,Bachelor’s Degree,Married,0,Mid,Medium,51,No,No,Yes,Good,High
13821,53,Male,11,Finance,7674,Good,Medium,Average,0,No,64,Associate Degree,Married,1,Mid,Medium,31,No,No,No,Good,High
59914,45,Male,5,Healthcare,9185,Good,Medium,High,1,No,49,Master’s Degree,Single,2,Senior,Small,28,No,No,No,Good,Medium
31049,48,Male,2,Healthcare,9674,Excellent,High,Average,2,No,44,Master’s Degree,Married,2,Senior,Medium,33,No,No,No,Poor,Medium
32500,22,Male,1,Education,4352,Poor,High,High,1,No,29,Bachelor’s Degree,Married,1,Mid,Medium,38,No,No,No,Good,Low
68587,58,Male,1,Education,6196,Fair,Medium,High,1,No,22,Master’s Degree,Married,1,Mid,Small,10,No,No,No,Good,Medium
5283,29,Female,18,Education,4144,Excellent,Low,Below Average,0,No,12,Associate Degree,Single,4,Mid,Small,37,No,No,Yes,Good,Medium
71628,50,Male,13,Finance,10154,Fair,High,Average,1,Yes,32,Master’s Degree,Married,1,Entry,Medium,42,No,No,No,Poor,Low
47491,33,Female,11,Technology,9415,Fair,High,High,2,Yes,97,Bachelor’s Degree,Single,2,Senior,Large,46,No,No,No,Fair,Medium
21039,42,Female,25,Education,5229,Excellent,Very High,Average,0,No,72,High School,Married,5,Mid,Large,72,No,No,No,Good,Medium
61585,40,Male,3,Technology,9968,Fair,Medium,Below Average,2,No,92,High School,Married,4,Entry,Small,51,No,No,Yes,Poor,Very High
14732,22,Male,13,Healthcare,8453,Good,High,Average,2,No,7,High School,Single,2,Mid,Small,25,Yes,No,Yes,Good,High
58746,44,Female,27,Media,5933,Excellent,High,Average,3,Yes,91,Bachelor’s Degree,Married,1,Entry,Small,71,Yes,No,No,Good,Low
70336,18,Female,7,Media,6491,Fair,Very High,Average,0,No,21,Master’s Degree,Married,0,Senior,Small,79,No,No,No,Good,Low
51252,32,Female,17,Finance,7486,Fair,High,Average,1,Yes,75,High School,Single,1,Mid,Medium,82,No,Yes,No,Fair,High
64022,31,Male,1,Technology,8676,Excellent,High,Average,2,No,41,Bachelor’s Degree,Single,2,Senior,Small,60,No,No,No,Good,Low
20844,24,Male,2,Media,6128,Fair,Low,High,0,No,72,High School,Single,2,Entry,Medium,15,No,No,Yes,Good,High
33646,40,Female,23,Technology,8752,Fair,High,Average,0,No,62,Associate Degree,Married,0,Senior,Small,99,Yes,No,Yes,Good,Medium
54675,56,Female,2,Healthcare,8036,Excellent,Low,Below Average,2,No,62,Associate Degree,Married,2,Mid,Medium,10,No,No,No,Excellent,Medium
22347,57,Female,27,Education,4729,Excellent,Low,Low,0,No,15,High School,Married,1,Mid,Medium,51,Yes,No,No,Fair,Medium
43880,35,Male,12,Education,3389,Good,High,Average,0,No,75,Associate Degree,Married,1,Mid,Small,84,No,No,No,Good,High
20141,52,Male,40,Healthcare,8792,Fair,Very High,Below Average,2,Yes,38,High School,Single,1,Mid,Large,61,Yes,No,No,Good,Very High
55418,23,Female,10,Technology,10361,Good,Medium,Average,3,Yes,18,Associate Degree,Single,0,Mid,Large,23,Yes,No,No,Good,Very High
43165,34,Female,1,Finance,8970,Good,Very High,Average,0,No,39,PhD,Married,3,Senior,Medium,45,No,Yes,No,Good,Very High
51667,39,Male,29,Healthcare,7756,Excellent,Medium,Average,0,No,65,Associate Degree,Married,0,Senior,Small,77,No,No,Yes,Good,High
12511,47,Male,26,Healthcare,8037,Good,Very High,Average,0,No,35,Bachelor’s Degree,Married,0,Entry,Small,95,No,No,No,Good,High
21465,30,Male,5,Education,4267,Fair,High,High,1,No,7,Bachelor’s Degree,Married,1,Senior,Medium,15,No,No,No,Fair,Low
27913,28,Male,2,Technology,12163,Poor,High,Average,2,No,69,Bachelor’s Degree,Single,1,Mid,Small,17,No,No,No,Good,Low
36556,20,Male,4,Technology,9453,Fair,Medium,Average,1,No,23,Associate Degree,Single,4,Entry,Large,35,Yes,No,No,Good,Medium
58638,44,Female,6,Healthcare,7015,Good,High,Below Average,0,Yes,61,Master’s Degree,Married,3,Mid,Medium,44,Yes,No,Yes,Fair,High
58290,27,Male,8,Healthcare,7808,Excellent,Low,Average,0,Yes,92,Master’s Degree,Divorced,1,Mid,Small,84,No,No,No,Good,Low
43163,50,Female,11,Technology,9981,Good,Low,Average,0,No,13,Bachelor’s Degree,Married,3,Mid,Medium,49,No,No,No,Good,High
30033,23,Female,13,Media,6062,Good,Low,Average,0,Yes,20,High School,Married,1,Mid,Small,38,No,No,No,Good,High
44795,53,Male,15,Technology,9512,Fair,Medium,Average,1,Yes,50,Associate Degree,Divorced,0,Entry,Large,42,No,No,No,Good,Medium
5499,21,Female,3,Finance,7419,Good,High,Average,1,Yes,40,Associate Degree,Married,3,Mid,Small,8,No,No,No,Good,Low
446,33,Female,19,Technology,7165,Good,High,Below Average,0,Yes,7,High School,Married,0,Senior,Large,75,No,Yes,Yes,Poor,Medium
70829,42,Male,31,Media,5369,Good,Very High,Below Average,1,No,93,Associate Degree,Divorced,1,Entry,Small,52,No,No,No,Poor,Low
73947,32,Male,15,Media,6350,Good,Very High,Below Average,0,Yes,62,High School,Married,2,Senior,Large,88,No,No,No,Good,High
56620,36,Male,4,Media,5814,Excellent,High,Average,0,Yes,52,PhD,Single,2,Mid,Medium,26,No,No,No,Good,Medium
68620,31,Male,1,Education,3921,Poor,Medium,Average,0,Yes,91,Associate Degree,Divorced,0,Senior,Medium,31,No,Yes,No,Poor,Medium
29686,41,Female,2,Technology,8076,Fair,Very High,Average,0,No,70,Bachelor’s Degree,Divorced,1,Senior,Small,29,No,No,No,Poor,Medium
26548,28,Male,9,Finance,11789,Fair,Low,Average,4,No,78,Bachelor’s Degree,Married,1,Entry,Large,86,No,No,No,Good,Medium
2628,33,Male,25,Education,3147,Excellent,Medium,Below Average,0,No,63,High School,Married,1,Mid,Small,90,No,No,No,Good,Low
34016,35,Male,25,Technology,6903,Good,High,Average,0,Yes,37,Associate Degree,Married,0,Entry,Small,27,No,No,No,Good,Low
5413,42,Female,34,Finance,8590,Fair,High,Average,0,No,46,Associate Degree,Married,4,Entry,Medium,110,No,No,No,Fair,High
33611,19,Female,10,Healthcare,6482,Good,High,Below Average,0,No,99,Master’s Degree,Single,2,Entry,Medium,25,No,No,No,Poor,High
42817,46,Male,29,Media,6187,Good,Medium,Below Average,0,No,70,Bachelor’s Degree,Married,1,Entry,Small,37,No,No,No,Fair,Very High
24443,29,Male,17,Technology,7822,Good,High,Below Average,0,Yes,42,Bachelor’s Degree,Single,1,Mid,Small,73,No,No,No,Poor,Medium
68613,59,Male,7,Healthcare,7009,Good,High,High,0,Yes,93,Master’s Degree,Single,2,Entry,Large,42,Yes,No,No,Good,Low
47659,48,Male,29,Technology,8190,Excellent,High,Average,0,Yes,58,Bachelor’s Degree,Divorced,1,Mid,Small,71,No,No,No,Good,Low
25912,56,Female,5,Finance,10352,Fair,Medium,Below Average,1,No,68,Associate Degree,Married,0,Entry,Medium,60,No,No,No,Good,Low
46417,24,Male,3,Media,6550,Fair,High,Average,0,No,45,Associate Degree,Single,1,Mid,Small,16,Yes,No,No,Fair,High
56152,34,Female,11,Education,4472,Good,High,Average,1,Yes,63,Bachelor’s Degree,Divorced,1,Mid,Large,30,No,Yes,No,Good,Very High
33782,43,Female,8,Finance,4991,Good,Medium,Low,0,No,6,Bachelor’s Degree,Divorced,3,Senior,Large,21,No,No,No,Good,Low
23062,52,Female,37,Technology,8752,Fair,High,Average,0,No,17,Bachelor’s Degree,Single,3,Senior,Large,88,No,No,No,Poor,High
30719,58,Male,33,Finance,7142,Good,High,Average,0,No,77,Associate Degree,Married,0,Senior,Large,35,No,No,No,Fair,Low
10715,18,Female,10,Media,6205,Poor,Medium,Average,1,No,66,Master’s Degree,Married,3,Mid,Medium,69,No,No,Yes,Fair,Medium
49676,39,Male,16,Technology,10689,Fair,High,Average,2,No,58,Bachelor’s Degree,Married,0,Mid,Large,62,No,No,No,Good,Low
41101,40,Female,32,Media,5798,Excellent,High,Average,4,No,11,Master’s Degree,Single,1,Mid,Medium,35,No,No,No,Good,Medium
6784,32,Female,22,Media,5541,Good,High,Average,0,No,49,High School,Single,3,Senior,Small,24,No,No,No,Good,Very High
2525,54,Female,40,Technology,8140,Good,High,High,0,No,85,Associate Degree,Single,0,Entry,Medium,96,No,No,No,Poor,Medium
71222,51,Male,8,Media,5374,Fair,High,Below Average,0,No,64,PhD,Single,3,Mid,Small,40,Yes,No,No,Good,Low
20282,27,Male,1,Healthcare,8796,Fair,High,High,0,No,31,Bachelor’s Degree,Divorced,4,Senior,Small,46,No,No,No,Good,Low
72989,33,Female,9,Technology,8237,Fair,Low,Average,0,Yes,1,Bachelor’s Degree,Single,0,Senior,Small,25,Yes,No,No,Good,Low
13445,59,Male,3,Healthcare,8970,Excellent,High,Average,3,Yes,65,Master’s Degree,Single,4,Senior,Large,19,Yes,No,Yes,Poor,Medium
66667,30,Male,16,Healthcare,8410,Good,Very High,Average,2,No,85,High School,Single,0,Mid,Small,95,No,No,No,Fair,High
28796,49,Male,25,Education,4118,Good,Medium,Average,2,No,52,High School,Divorced,3,Entry,Medium,26,No,No,No,Fair,High
14246,27,Male,8,Finance,9307,Fair,High,Below Average,1,No,39,Bachelor’s Degree,Married,1,Mid,Small,77,Yes,No,Yes,Fair,Low
46876,41,Male,31,Media,5457,Good,High,High,1,Yes,38,High School,Married,4,Entry,Large,37,No,No,No,Fair,Low
49300,33,Female,22,Technology,8267,Excellent,Medium,Average,2,No,26,Bachelor’s Degree,Married,1,Senior,Large,54,No,No,No,Good,High
14794,30,Male,12,Education,4918,Good,High,Average,1,No,36,Associate Degree,Married,1,Entry,Large,55,No,No,No,Good,Low
8913,25,Female,9,Media,6484,Fair,High,Average,0,Yes,27,PhD,Married,5,Mid,Small,46,No,No,No,Poor,Low
39468,45,Male,6,Healthcare,7322,Fair,Very High,Average,0,Yes,29,Associate Degree,Married,1,Entry,Medium,69,Yes,No,Yes,Fair,Medium
21150,31,Male,14,Education,3062,Poor,Very High,High,0,No,59,Associate Degree,Married,0,Entry,Small,82,Yes,No,Yes,Good,Medium
59573,19,Male,2,Education,3883,Fair,Very High,Below Average,1,Yes,79,Associate Degree,Married,0,Senior,Small,81,No,No,No,Fair,Low
5687,37,Female,6,Media,6171,Excellent,High,High,0,No,8,Associate Degree,Divorced,0,Senior,Medium,44,No,No,No,Poor,Medium
59023,36,Male,24,Healthcare,7339,Fair,Medium,Average,2,Yes,52,Bachelor’s Degree,Married,0,Mid,Small,34,Yes,No,Yes,Fair,Low
30932,58,Male,3,Healthcare,8704,Fair,Low,High,2,Yes,34,High School,Married,0,Senior,Medium,74,No,No,Yes,Good,Low
15337,47,Male,30,Technology,11100,Fair,High,High,0,No,20,Associate Degree,Single,0,Entry,Medium,88,No,No,No,Fair,Low
61646,33,Male,15,Healthcare,8831,Good,Low,Average,1,No,1,High School,Divorced,2,Senior,Medium,51,No,No,No,Good,High
25159,27,Male,12,Healthcare,7735,Fair,Very High,Average,1,No,29,Associate Degree,Married,0,Mid,Small,13,Yes,No,No,Good,Medium
72446,56,Male,17,Education,3718,Good,High,Average,0,No,56,Master’s Degree,Divorced,0,Senior,Small,55,No,No,No,Poor,High
24228,55,Male,25,Technology,9414,Good,Very High,Average,3,No,40,Associate Degree,Married,1,Mid,Medium,72,No,No,No,Good,Low
49451,23,Male,3,Education,5497,Excellent,Very High,Average,0,No,97,Master’s Degree,Divorced,0,Entry,Small,77,No,No,No,Good,Very High
23628,54,Male,28,Healthcare,7205,Good,Very High,Below Average,2,Yes,72,PhD,Single,0,Entry,Small,89,No,No,No,Good,Medium
15099,40,Male,11,Finance,12652,Fair,Very High,High,0,No,15,High School,Single,1,Entry,Small,15,No,No,No,Good,Low
18081,20,Male,12,Finance,7133,Fair,Medium,Average,0,No,57,High School,Married,1,Mid,Medium,18,No,No,No,Good,High
26150,26,Male,1,Education,4371,Good,High,Average,0,Yes,55,Bachelor’s Degree,Divorced,3,Senior,Medium,11,No,No,No,Good,Low
12406,27,Female,5,Finance,8243,Fair,Medium,Below Average,0,No,8,Associate Degree,Divorced,2,Mid,Medium,42,No,No,No,Good,High
6642,21,Female,6,Education,4548,Good,Very High,Average,0,No,42,Bachelor’s Degree,Single,1,Mid,Large,11,No,No,No,Good,Medium
